ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	S1.Rep1	S1.Rep2	S1.Rep3	S2.Rep1	S2.Rep2	S2.Rep3	eventID	s1reads	s2reads	readcountpass
6254	FBgn0264607	CaMKII	chr4	-	1047263	1047390	1045155	1045248	1047452	1047575	6254	387,513,364	3,1,2	578,346,322	34,16,4	148	74	2.89892554406e-11	2.0819922206e-09	0.985,0.996,0.989	0.895,0.915,0.976	0.061	0.985	0.996	0.989	0.895	0.915	0.976	chr4:-:1045155-1045248:1047263-1047390:1047452-1047575	390,514,366	612,362,326	pass
5881	FBgn0032198	eEF1delta	chr2L	+	10233480	10233561	10232506	10232659	10233756	10234450	5881	1671,2401,1998	674,933,707	2537,1630,1765	1858,976,1247	148	74	5.55268053759e-11	3.88743896533e-09	0.553,0.563,0.586	0.406,0.455,0.414	0.142	0.553	0.563	0.586	0.406	0.455	0.414	chr2L:+:10232506-10232659:10233480-10233561:10233756-10234450	2345,3334,2705	4395,2606,3012	pass
6154	FBgn0264078	Flo2	chrX	+	14925645	14925684	14924225	14924413	14926765	14926874	6154	93,137,122	88,117,104	51,62,35	122,114,146	112	74	5.56314994071e-11	3.88743896533e-09	0.411,0.436,0.437	0.216,0.264,0.137	0.222	0.411	0.436	0.437	0.216	0.264	0.137	chrX:+:14924225-14924413:14925645-14925684:14926765-14926874	181,254,226	173,176,181	pass
598	FBgn0025726	unc-13	chr4	-	878850	878992	876869	877194	882960	883081	598	61,141,87	26,57,30	320,355,356	49,47,38	148	74	5.70270497491e-11	3.93182499003e-09	0.54,0.553,0.592	0.766,0.791,0.824	-0.232	0.54	0.553	0.592	0.766	0.791	0.824	chr4:-:876869-877194:878850-878992:882960-883081	87,198,117	369,402,394	pass
2832	FBgn0034858	eIF2B-delta	chr2R	+	23386789	23386827	23386520	23386622	23387006	23387612	2832	28,35,22	19,15,22	21,18,7	93,62,35	111	74	6.41028341519e-11	4.36152309736e-09	0.496,0.609,0.4	0.131,0.162,0.118	0.365	0.496	0.609	0.4	0.131	0.162	0.118	chr2R:+:23386520-23386622:23386789-23386827:23387006-23387612	47,50,44	114,80,42	pass
5953	FBgn0002921	Atpalpha	chr3R	+	20967107	20967202	20966397	20966613	20973172	20973347	5953	1525,2371,1686	3,4,2	2870,1274,1122	44,21,16	148	74	8.63734639367e-11	5.80048288333e-09	0.996,0.997,0.998	0.97,0.968,0.972	0.027	0.996	0.997	0.998	0.97	0.968	0.972	chr3R:+:20966397-20966613:20967107-20967202:20973172-20973347	1528,2375,1688	2914,1295,1138	pass
2384	FBgn0037702	CG8176	chr3R	+	9523535	9523796	9522294	9522891	9524201	9524307	2384	33,62,33	132,192,118	155,98,154	157,170,196	148	74	8.98576768549e-11	5.83073039712e-09	0.111,0.139,0.123	0.33,0.224,0.282	-0.154	0.111	0.139	0.123	0.33	0.224	0.282	chr3R:+:9522294-9522891:9523535-9523796:9524201-9524307	165,254,151	312,268,350	pass
5949	FBgn0002921	Atpalpha	chr3R	+	20959236	20959380	20948779	20948829	20962214	20962295	5949	77,94,63	10,17,15	175,101,106	95,114,90	148	74	8.80623352018e-11	5.83073039712e-09	0.794,0.734,0.677	0.479,0.307,0.371	0.349	0.794	0.734	0.677	0.479	0.307	0.371	chr3R:+:20948779-20948829:20959236-20959380:20962214-20962295	87,111,78	270,215,196	pass
829	FBgn0025571	SF1	chr3R	+	17542414	17542490	17541666	17541801	17543499	17543652	829	186,238,213	13,15,12	574,216,247	7,1,0	148	74	9.02066199515e-11	5.83073039712e-09	0.877,0.888,0.899	0.976,0.991,1.0	-0.101	0.877	0.888	0.899	0.976	0.991	1.0	chr3R:+:17541666-17541801:17542414-17542490:17543499-17543652	199,253,225	581,217,247	pass
387	FBgn0004907	14-3-3zeta	chr2R	+	10106288	10106452	10105701	10105825	10107466	10109687	387	1512,2279,1622	1,0,0	3176,1673,1560	39,28,22	148	74	1.01992969626e-10	6.51118081403e-09	0.999,1.0,1.0	0.976,0.968,0.973	0.027	0.999	1.0	1.0	0.976	0.968	0.973	chr2R:+:10105701-10105825:10106288-10106452:10107466-10109687	1513,2279,1622	3215,1701,1582	pass
175	FBgn0003415	skd	chr3L	-	21003735	21004185	21002016	21002197	21004977	21005662	175	1,2,4	22,37,27	43,23,22	67,26,43	148	74	1.61888280559e-10	1.00858349249e-08	0.022,0.026,0.069	0.243,0.307,0.204	-0.212	0.022	0.026	0.069	0.243	0.307	0.204	chr3L:-:21002016-21002197:21003735-21004185:21004977-21005662	23,39,31	110,49,65	pass
3097	FBgn0004607	zfh2	chr4	+	536965	537075	532982	535880	537174	538373	3097	248,389,310	8,5,7	312,370,153	28,36,16	148	74	1.60843227626e-10	1.00858349249e-08	0.939,0.975,0.957	0.848,0.837,0.827	0.12	0.939	0.975	0.957	0.848	0.837	0.827	chr4:+:532982-535880:536965-537075:537174-538373	256,394,317	340,406,169	pass
2674	FBgn0032036	CG13384	chr2L	+	8384996	8385097	8384454	8384540	8386216	8386385	2674	283,332,236	0,0,2	375,188,142	10,18,6	148	74	2.24093410495e-10	1.36327885373e-08	1.0,1.0,0.983	0.949,0.839,0.922	0.091	1.0	1.0	0.983	0.949	0.839	0.922	chr2L:+:8384454-8384540:8384996-8385097:8386216-8386385	283,332,238	385,206,148	pass
2803	FBgn0027066	Eb1	chr2R	+	6752842	6752988	6752631	6752784	6754701	6754844	2803	1046,1455,1213	4,6,10	1819,764,554	44,18,14	148	74	2.2352564244e-10	1.36327885373e-08	0.992,0.992,0.984	0.954,0.955,0.952	0.036	0.992	0.992	0.984	0.954	0.955	0.952	chr2R:+:6752631-6752784:6752842-6752988:6754701-6754844	1050,1461,1223	1863,782,568	pass
5863	FBgn0025720	Ate1	chr2R	-	20256082	20256235	20255627	20255809	20256435	20256629	5863	60,110,64	0,1,0	67,67,43	11,5,9	148	74	2.55844567754e-10	1.53833983704e-08	1.0,0.982,1.0	0.753,0.87,0.705	0.218	1.0	0.982	1.0	0.753	0.87	0.705	chr2R:-:20255627-20255809:20256082-20256235:20256435-20256629	60,111,64	78,72,52	pass
2678	FBgn0032036	CG13384	chr2L	+	8384699	8385097	8384454	8384540	8386216	8386385	2678	298,368,261	0,0,2	412,195,153	10,18,6	148	74	2.81419776371e-10	1.67266857887e-08	1.0,1.0,0.985	0.954,0.844,0.927	0.087	1.0	1.0	0.985	0.954	0.844	0.927	chr2L:+:8384454-8384540:8384699-8385097:8386216-8386385	298,368,263	422,213,159	pass
3037	FBgn0034970	yki	chr2R	-	24066560	24066716	24066260	24066313	24067162	24067254	3037	546,767,657	102,188,138	1022,654,561	104,67,56	148	74	2.86454859832e-10	1.6832478184e-08	0.728,0.671,0.704	0.831,0.83,0.834	-0.131	0.728	0.671	0.704	0.831	0.83	0.834	chr2R:-:24066260-24066313:24066560-24066716:24067162-24067254	648,955,795	1126,721,617	pass
574	FBgn0025726	unc-13	chr4	-	906027	906997	903336	903471	907073	907550	574	144,238,150	26,34,12	278,255,245	121,93,100	148	74	3.10681924631e-10	1.80509689019e-08	0.735,0.778,0.862	0.535,0.578,0.551	0.237	0.735	0.778	0.862	0.535	0.578	0.551	chr4:-:903336-903471:906027-906997:907073-907550	170,272,162	399,348,345	pass
1952	FBgn0003507	srp	chr3R	+	16000612	16000785	15999845	16000059	16001751	16001916	1952	95,110,106	0,2,0	285,119,182	36,13,7	148	74	3.73534869702e-10	2.14616534581e-08	1.0,0.965,1.0	0.798,0.821,0.929	0.139	1.0	0.965	1.0	0.798	0.821	0.929	chr3R:+:15999845-16000059:16000612-16000785:16001751-16001916	95,112,106	321,132,189	pass
373	FBgn0035060	Eps-15	chr2R	-	24772940	24773003	24772597	24772795	24773211	24773301	373	176,221,154	18,16,6	223,112,156	64,33,30	136	74	5.26855115091e-10	2.99381076938e-08	0.842,0.883,0.933	0.655,0.649,0.739	0.205	0.842	0.883	0.933	0.655	0.649	0.739	chr2R:-:24772597-24772795:24772940-24773003:24773211-24773301	194,237,160	287,145,186	pass
6030	FBgn0265784	CrebB	chrX	+	18375248	18375386	18373286	18373455	18375842	18376817	6030	113,142,111	89,95,89	103,50,42	155,90,127	148	74	5.55655965684e-10	3.12314891147e-08	0.388,0.428,0.384	0.249,0.217,0.142	0.197	0.388	0.428	0.384	0.249	0.217	0.142	chrX:+:18373286-18373455:18375248-18375386:18375842-18376817	202,237,200	258,140,169	pass
3768	FBgn0033212	CG1399	chr2R	-	7677997	7678404	7676539	7677734	7678569	7678626	3768	195,272,234	10,13,10	371,211,206	57,37,33	148	74	5.81451775616e-10	3.23299691582e-08	0.907,0.913,0.921	0.765,0.74,0.757	0.16	0.907	0.913	0.921	0.765	0.74	0.757	chr2R:-:7676539-7677734:7677997-7678404:7678569-7678626	205,285,244	428,248,239	pass
6101	FBgn0261722	fwe	chr3L	-	15811219	15812897	15810080	15810848	15813245	15813353	6101	5,14,1	114,120,126	35,21,20	130,97,74	148	74	6.93676671659e-10	3.81595964803e-08	0.021,0.055,0.004	0.119,0.098,0.119	-0.085	0.021	0.055	0.004	0.119	0.098	0.119	chr3L:-:15810080-15810848:15811219-15812897:15813245-15813353	119,134,127	165,118,94	pass
2797	FBgn0027066	Eb1	chr2R	+	6754179	6754438	6752631	6752784	6754701	6754844	2797	1232,1559,1121	4,6,10	1703,857,843	44,18,14	148	74	7.25891347031e-10	3.90998349531e-08	0.994,0.992,0.982	0.951,0.96,0.968	0.03	0.994	0.992	0.982	0.951	0.96	0.968	chr2R:+:6752631-6752784:6754179-6754438:6754701-6754844	1236,1565,1131	1747,875,857	pass
773	FBgn0039959	CG17514	chr3L	-	27987737	27988702	27967243	27974140	28012380	28012483	773	119,190,143	4,3,3	350,235,157	44,20,28	148	74	7.24655668805e-10	3.90998349531e-08	0.937,0.969,0.96	0.799,0.855,0.737	0.158	0.937	0.969	0.96	0.799	0.855	0.737	chr3L:-:27967243-27974140:27987737-27988702:28012380-28012483	123,193,146	394,255,185	pass
2284	FBgn0264693	ens	chr3L	-	4128307	4128973	4126988	4127162	4129650	4129791	2284	23,20,26	97,100,79	119,31,44	123,55,42	148	74	7.63054175401e-10	4.0677867433e-08	0.106,0.091,0.141	0.326,0.22,0.344	-0.184	0.106	0.091	0.141	0.326	0.22	0.344	chr3L:-:4126988-4127162:4128307-4128973:4129650-4129791	120,120,105	242,86,86	pass
3599	FBgn0011656	Mef2	chr2R	-	9934318	9934377	9921609	9922003	9958123	9958858	3599	115,119,114	4,7,9	147,76,85	43,18,19	132	74	7.85958631511e-10	4.14713477913e-08	0.942,0.905,0.877	0.657,0.703,0.715	0.216	0.942	0.905	0.877	0.657	0.703	0.715	chr2R:-:9921609-9922003:9934318-9934377:9958123-9958858	119,126,123	190,94,104	pass
961	FBgn0028581	mei-217	chrX	-	17141693	17141761	17141325	17141481	17142801	17142990	961	48,34,19	0,0,0	51,35,19	7,8,7	141	74	8.45776892966e-10	4.41768920558e-08	1.0,1.0,1.0	0.793,0.697,0.588	0.307	1.0	1.0	1.0	0.793	0.697	0.588	chrX:-:17141325-17141481:17141693-17141761:17142801-17142990	48,34,19	58,43,26	fail
3825	FBgn0025936	Eph	chr4	+	617303	617351	616004	616181	618347	618476	3825	48,47,36	53,93,74	28,12,14	130,111,82	121	74	1.47001832929e-09	7.60146478076e-08	0.356,0.236,0.229	0.116,0.062,0.095	0.183	0.356	0.236	0.229	0.116	0.062	0.095	chr4:+:616004-616181:617303-617351:618347-618476	101,140,110	158,123,96	pass
5059	FBgn0032656	CG5674	chr2L	+	17971871	17972003	17963378	17963605	17972262	17974868	5059	17,24,12	0,0,1	27,27,34	12,8,14	148	74	2.15737328002e-09	1.10453239911e-07	1.0,1.0,0.857	0.529,0.628,0.548	0.384	1.0	1.0	0.857	0.529	0.628	0.548	chr2L:+:17963378-17963605:17971871-17972003:17972262-17974868	17,24,13	39,35,48	fail
809	FBgn0053170	CG33170	chr3L	+	22865877	22865960	22865770	22865824	22867399	22867535	809	825,1053,808	4,7,2	983,660,638	26,22,9	148	74	2.5752050492e-09	1.30552797151e-07	0.99,0.987,0.995	0.95,0.938,0.973	0.037	0.99	0.987	0.995	0.95	0.938	0.973	chr3L:+:22865770-22865824:22865877-22865960:22867399-22867535	829,1060,810	1009,682,647	pass
6334	FBgn0027335	Rip11	chrX	-	18636613	18636873	18635641	18636319	18637412	18637573	6334	946,1161,917	305,417,297	825,928,1169	187,113,94	148	74	3.22192361679e-09	1.61753077888e-07	0.608,0.582,0.607	0.688,0.804,0.861	-0.185	0.608	0.582	0.607	0.688	0.804	0.861	chrX:-:18635641-18636319:18636613-18636873:18637412-18637573	1251,1578,1214	1012,1041,1263	pass
3155	FBgn0031681	pgant5	chr2L	-	5092874	5092898	5078461	5079574	5093444	5093592	3155	86,115,80	9,14,10	117,74,67	59,28,70	97	74	3.49631557039e-09	1.7384084437e-07	0.879,0.862,0.859	0.602,0.668,0.422	0.303	0.879	0.862	0.859	0.602	0.668	0.422	chr2L:-:5078461-5079574:5092874-5092898:5093444-5093592	95,129,90	176,102,137	pass
1222	FBgn0010328	woc	chr3R	-	27262115	27262160	27260090	27261943	27262226	27262487	1222	128,139,111	97,103,77	97,34,39	160,60,76	118	74	3.83268616844e-09	1.8697000167e-07	0.453,0.458,0.475	0.275,0.262,0.243	0.202	0.453	0.458	0.475	0.275	0.262	0.243	chr3R:-:27260090-27261943:27262115-27262160:27262226-27262487	225,242,188	257,94,115	pass
1681	FBgn0243516	Vrp1	chr2R	-	22108850	22108979	22107580	22108780	22109586	22110023	1681	4,11,17	133,141,133	42,44,23	208,115,85	148	74	3.83098752721e-09	1.8697000167e-07	0.015,0.038,0.06	0.092,0.161,0.119	-0.086	0.015	0.038	0.06	0.092	0.161	0.119	chr2R:-:22107580-22108780:22108850-22108979:22109586-22110023	137,152,150	250,159,108	pass
729	FBgn0000370	crc	chr2L	+	21311192	21311531	21310865	21311032	21311752	21312043	729	26,45,26	1205,1932,1369	144,109,78	2796,2156,1865	148	74	4.09436706761e-09	1.97868898193e-07	0.011,0.012,0.009	0.025,0.025,0.02	-0.013	0.011	0.012	0.009	0.025	0.025	0.02	chr2L:+:21310865-21311032:21311192-21311531:21311752-21312043	1231,1977,1395	2940,2265,1943	pass
2446	FBgn0265630	sno	chrX	-	13202739	13203057	13200466	13200904	13203709	13204150	2446	4,1,2	15,27,22	42,11,15	29,16,21	148	74	4.20300017012e-09	2.01238091479e-07	0.118,0.018,0.043	0.42,0.256,0.263	-0.253	0.118	0.018	0.043	0.42	0.256	0.263	chrX:-:13200466-13200904:13202739-13203057:13203709-13204150	19,28,24	71,27,36	fail
4634	FBgn0002645	Map205	chr3R	-	32061445	32061511	32056591	32059145	32066328	32068441	4634	28,30,30	123,154,107	25,5,16	361,158,144	139	74	4.37005953646e-09	2.07317228101e-07	0.108,0.094,0.13	0.036,0.017,0.056	0.074	0.108	0.094	0.13	0.036	0.017	0.056	chr3R:-:32056591-32059145:32061445-32061511:32066328-32068441	151,184,137	386,163,160	pass
2354	FBgn0014020	Rho1	chr2R	+	16103610	16103774	16102686	16102949	16105032	16105182	2354	2351,3130,2599	7,9,11	4229,3420,2680	46,42,39	148	74	5.38856237409e-09	2.53311418513e-07	0.994,0.994,0.992	0.979,0.976,0.972	0.018	0.994	0.994	0.992	0.979	0.976	0.972	chr2R:+:16102686-16102949:16103610-16103774:16105032-16105182	2358,3139,2610	4275,3462,2719	pass
5808	FBgn0011642	Zyx	chr4	-	1059100	1059288	1058209	1058504	1059418	1059836	5808	125,184,135	2,0,2	151,158,97	11,14,8	148	74	6.89661194819e-09	3.21282706163e-07	0.969,1.0,0.971	0.873,0.849,0.858	0.12	0.969	1.0	0.971	0.873	0.849	0.858	chr4:-:1058209-1058504:1059100-1059288:1059418-1059836	127,184,137	162,172,105	pass
4459	FBgn0260003	Dys	chr3R	+	19593795	19594098	19592822	19593123	19594499	19595392	4459	1,1,0	63,89,53	11,14,6	87,49,44	148	74	7.23358994925e-09	3.33972264532e-07	0.008,0.006,0.0	0.059,0.125,0.064	-0.078	0.008	0.006	0.0	0.059	0.125	0.064	chr3R:+:19592822-19593123:19593795-19594098:19594499-19595392	64,90,53	98,63,50	pass
5594	FBgn0028703	Nhe3	chr2L	-	6678911	6679082	6677834	6678224	6679985	6680114	5594	8,4,4	0,0,0	6,6,0	2,4,2	148	74	8.15858147707e-09	3.73345352371e-07	1.0,1.0,1.0	0.6,0.429,0.0	0.657	1.0	1.0	1.0	0.6	0.429	0.0	chr2L:-:6677834-6678224:6678911-6679082:6679985-6680114	8,4,4	8,10,2	fail
2676	FBgn0032036	CG13384	chr2L	+	8384699	8384895	8384454	8384540	8386216	8386385	2676	17,37,26	0,0,2	44,7,13	10,18,6	148	74	8.34813862483e-09	3.78668638851e-07	1.0,1.0,0.867	0.688,0.163,0.52	0.499	1.0	1.0	0.867	0.688	0.163	0.52	chr2L:+:8384454-8384540:8384699-8384895:8386216-8386385	17,37,28	54,25,19	fail
4981	FBgn0261872	scaf6	chr3L	-	17040137	17040210	17039555	17039630	17040438	17040601	4981	74,83,63	9,24,15	49,44,28	51,30,27	146	74	1.17439173941e-08	5.28067798651e-07	0.806,0.637,0.68	0.327,0.426,0.345	0.342	0.806	0.637	0.68	0.327	0.426	0.345	chr3L:-:17039555-17039630:17040137-17040210:17040438-17040601	83,107,78	100,74,55	pass
2289	FBgn0264693	ens	chr3L	-	4128613	4128973	4126988	4127162	4129650	4129791	2289	34,34,27	97,100,79	137,38,46	123,55,42	148	74	1.21136486397e-08	5.39997216516e-07	0.149,0.145,0.146	0.358,0.257,0.354	-0.176	0.149	0.145	0.146	0.358	0.257	0.354	chr3L:-:4126988-4127162:4128613-4128973:4129650-4129791	131,134,106	260,93,88	pass
6243	FBgn0264607	CaMKII	chr4	-	1043467	1043524	1038358	1038437	1045155	1045248	6243	240,306,236	37,48,37	263,300,228	83,113,81	130	74	1.2738915145e-08	5.63016497562e-07	0.787,0.784,0.784	0.643,0.602,0.616	0.165	0.787	0.784	0.784	0.643	0.602	0.616	chr4:-:1038358-1038437:1043467-1043524:1045155-1045248	277,354,273	346,413,309	pass
4371	FBgn0267791	bl	chr2R	+	20589616	20589667	20587550	20587744	20595556	20595663	4371	28,65,33	235,295,273	41,38,52	631,664,759	124	74	1.71523599768e-08	7.51651300339e-07	0.066,0.116,0.067	0.037,0.033,0.039	0.047	0.066	0.116	0.067	0.037	0.033	0.039	chr2R:+:20587550-20587744:20589616-20589667:20595556-20595663	263,360,306	672,702,811	pass
1335	FBgn0261437	CSN8	chr2L	+	8365039	8365104	8364854	8364979	8365152	8365328	1335	300,349,293	3,9,8	358,422,339	24,31,32	138	74	1.91730257226e-08	8.30013532106e-07	0.982,0.954,0.952	0.889,0.88,0.85	0.09	0.982	0.954	0.952	0.889	0.88	0.85	chr2L:+:8364854-8364979:8365039-8365104:8365152-8365328	303,358,301	382,453,371	pass
3739	FBgn0033636	tou	chr2R	-	11587645	11587711	11587096	11587138	11587770	11588127	3739	38,46,54	1,3,1	157,137,185	45,40,30	139	74	1.92615787764e-08	8.30013532106e-07	0.953,0.891,0.966	0.65,0.646,0.767	0.249	0.953	0.891	0.966	0.65	0.646	0.767	chr2R:-:11587096-11587138:11587645-11587711:11587770-11588127	39,49,55	202,177,215	pass
3565	FBgn0263197	Patronin	chr2R	-	17523823	17523898	17521705	17521900	17524083	17524282	3565	228,300,236	4,1,2	274,147,94	28,2,7	148	74	1.95411411497e-08	8.3510116434e-07	0.966,0.993,0.983	0.83,0.974,0.87	0.089	0.966	0.993	0.983	0.83	0.974	0.87	chr2R:-:17521705-17521900:17523823-17523898:17524083-17524282	232,301,238	302,149,101	pass
1648	FBgn0024187	syd	chr3L	-	7927759	7927820	7926024	7926837	7927916	7928117	1648	34,60,60	2,18,9	35,34,27	28,55,23	134	74	2.06879341436e-08	8.76863175873e-07	0.904,0.648,0.786	0.408,0.255,0.393	0.427	0.904	0.648	0.786	0.408	0.255	0.393	chr3L:-:7926024-7926837:7927759-7927820:7927916-7928117	36,78,69	63,89,50	pass
590	FBgn0025726	unc-13	chr4	-	882616	882723	876869	877194	882960	883081	590	67,85,57	26,57,30	256,253,224	49,47,38	148	74	2.29319515599e-08	9.64074158669e-07	0.563,0.427,0.487	0.723,0.729,0.747	-0.241	0.563	0.427	0.487	0.723	0.729	0.747	chr4:-:876869-877194:882616-882723:882960-883081	93,142,87	305,300,262	pass
1418	FBgn0035049	Mmp1	chr2R	-	24672550	24673316	24671293	24672306	24674972	24675141	1418	9,10,10	121,116,110	27,25,26	127,77,49	148	74	2.3833592544e-08	9.93899250363e-07	0.036,0.041,0.043	0.096,0.14,0.21	-0.109	0.036	0.041	0.043	0.096	0.14	0.21	chr2R:-:24671293-24672306:24672550-24673316:24674972-24675141	130,126,120	154,102,75	pass
777	FBgn0011586	e(r)	chrX	-	8905504	8905588	8904358	8905384	8906108	8906248	777	154,220,167	0,0,0	353,379,189	16,10,9	148	74	2.43433045943e-08	1.00703382446e-06	1.0,1.0,1.0	0.917,0.95,0.913	0.073	1.0	1.0	1.0	0.917	0.95	0.913	chrX:-:8904358-8905384:8905504-8905588:8906108-8906248	154,220,167	369,389,198	pass
1166	FBgn0031637	mxt	chr2L	-	4845086	4845158	4844711	4844772	4845253	4845575	1166	58,98,77	0,2,0	99,94,97	22,6,6	145	74	2.50359281084e-08	1.02746654166e-06	1.0,0.962,1.0	0.697,0.889,0.892	0.161	1.0	0.962	1.0	0.697	0.889	0.892	chr2L:-:4844711-4844772:4845086-4845158:4845253-4845575	58,100,77	121,100,103	pass
3793	FBgn0041210	HDAC4	chrX	-	13282165	13282229	13276434	13276547	13284891	13285632	3793	107,137,90	3,1,0	147,86,102	14,14,6	137	74	2.80611152093e-08	1.14255139171e-06	0.951,0.987,1.0	0.85,0.768,0.902	0.139	0.951	0.987	1.0	0.85	0.768	0.902	chrX:-:13276434-13276547:13282165-13282229:13284891-13285632	110,138,90	161,100,108	pass
2740	FBgn0000578	ena	chr2R	+	19151904	19152027	19141631	19142354	19158733	19159055	2740	222,421,291	1,6,0	512,385,363	30,6,17	148	74	3.58235578979e-08	1.44721576477e-06	0.991,0.972,1.0	0.895,0.97,0.914	0.061	0.991	0.972	1.0	0.895	0.97	0.914	chr2R:+:19141631-19142354:19151904-19152027:19158733-19159055	223,427,291	542,391,380	pass
4835	FBgn0003963	ush	chr2L	+	525391	525436	490834	491358	536022	536966	4835	329,438,293	5,1,1	538,426,582	22,16,19	118	74	3.9462880741e-08	1.58188028149e-06	0.976,0.996,0.995	0.939,0.943,0.951	0.045	0.976	0.996	0.995	0.939	0.943	0.951	chr2L:+:490834-491358:525391-525436:536022-536966	334,439,294	560,442,601	pass
4950	FBgn0010905	Spn	chr3L	-	2511877	2511931	2511162	2511763	2512294	2512472	4950	216,244,208	0,0,0	225,111,140	7,6,9	127	74	4.29166365778e-08	1.70709175188e-06	1.0,1.0,1.0	0.949,0.915,0.901	0.078	1.0	1.0	1.0	0.949	0.915	0.901	chr3L:-:2511162-2511763:2511877-2511931:2512294-2512472	216,244,208	232,117,149	pass
2963	FBgn0052451	SPoCk	chr3L	+	22774737	22775137	22773535	22773716	22777110	22778824	2963	69,95,82	18,33,20	112,52,46	80,45,41	148	74	4.42627833275e-08	1.74719734799e-06	0.657,0.59,0.672	0.412,0.366,0.359	0.261	0.657	0.59	0.672	0.412	0.366	0.359	chr3L:+:22773535-22773716:22774737-22775137:22777110-22778824	87,128,102	192,97,87	pass
6249	FBgn0264607	CaMKII	chr4	-	1043467	1043521	1040012	1040078	1045155	1045248	6249	56,80,69	19,31,27	37,59,30	55,50,42	127	74	5.1064435902e-08	2.00041059128e-06	0.632,0.601,0.598	0.282,0.407,0.294	0.283	0.632	0.601	0.598	0.282	0.407	0.294	chr4:-:1040012-1040078:1043467-1043521:1045155-1045248	75,111,96	92,109,72	pass
2499	FBgn0032938	CG8671	chr2L	+	21277196	21278429	21275723	21275806	21281131	21281337	2499	117,191,133	47,73,70	191,84,111	154,119,108	148	74	6.54327619865e-08	2.54400610701e-06	0.555,0.567,0.487	0.383,0.261,0.339	0.209	0.555	0.567	0.487	0.383	0.261	0.339	chr2L:+:21275723-21275806:21277196-21278429:21281131-21281337	164,264,203	345,203,219	pass
3680	FBgn0010825	Gug	chr3L	+	8470754	8471039	8470430	8470483	8471151	8472669	3680	122,167,116	1,2,1	184,107,102	14,5,12	148	74	6.95457128552e-08	2.68373791921e-06	0.984,0.977,0.983	0.868,0.915,0.81	0.117	0.984	0.977	0.983	0.868	0.915	0.81	chr3L:+:8470430-8470483:8470754-8471039:8471151-8472669	123,169,117	198,112,114	pass
1260	FBgn0259174	Nedd4	chr3L	+	17543504	17543612	17541300	17541403	17543763	17544001	1260	275,345,239	0,1,0	446,267,221	15,14,1	148	74	7.74201551756e-08	2.96324086835e-06	1.0,0.994,1.0	0.937,0.905,0.991	0.054	1.0	0.994	1.0	0.937	0.905	0.991	chr3L:+:17541300-17541403:17543504-17543612:17543763-17544001	275,346,239	461,281,222	pass
5806	FBgn0011642	Zyx	chr4	-	1059100	1059351	1058209	1058504	1059418	1059836	5806	86,125,85	2,0,2	136,128,53	11,14,8	148	74	7.79347820723e-08	2.96324086835e-06	0.956,1.0,0.955	0.861,0.821,0.768	0.154	0.956	1.0	0.955	0.861	0.821	0.768	chr4:-:1058209-1058504:1059100-1059351:1059418-1059836	88,125,87	147,142,61	pass
1659	FBgn0011571	caz	chrX	+	16289026	16289158	16288809	16288957	16289225	16289322	1659	724,1001,760	34,58,49	975,601,513	111,75,58	148	74	8.41099250248e-08	3.17468921389e-06	0.914,0.896,0.886	0.815,0.8,0.816	0.088	0.914	0.896	0.886	0.815	0.8	0.816	chrX:+:16288809-16288957:16289026-16289158:16289225-16289322	758,1059,809	1086,676,571	pass
5512	FBgn0026238	gus	chr2R	-	5121772	5121840	5120762	5121652	5128225	5128321	5512	20,13,15	22,34,29	11,10,6	87,92,51	141	74	9.22785767798e-08	3.45777188789e-06	0.323,0.167,0.214	0.062,0.054,0.058	0.177	0.323	0.167	0.214	0.062	0.054	0.058	chr2R:-:5120762-5121652:5121772-5121840:5128225-5128321	42,47,44	98,102,57	pass
2232	FBgn0051158	Efa6	chr3R	+	22602195	22602435	22600544	22601666	22602844	22603923	2232	2,0,0	92,83,92	12,6,10	118,56,44	148	74	9.95729668718e-08	3.70425763809e-06	0.011,0.0,0.0	0.048,0.051,0.102	-0.063	0.011	0.0	0.0	0.048	0.051	0.102	chr3R:+:22600544-22601666:22602195-22602435:22602844-22603923	94,83,92	130,62,54	pass
