ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	eventID
4664	FBgn0031187	CG14619	chrX	+	22462399	22463272	22457613	22458260	22463538	22465522	4664	719	64	661	3	948	75	1.02140518266e-14	3.51533617032e-13	0.471	0.946	-0.475	chrX:+:22457613-22458260:22462399-22463272:22463538-22465522
2724	FBgn0041789	Pax	chr2L	-	19403998	19404682	19400780	19401372	19409403	19409549	2724	2722	0	1824	36	759	75	1.54321000423e-14	5.22414534219e-13	1.0	0.834	0.166	chr2L:-:19400780-19401372:19403998-19404682:19409403-19409549
3141	FBgn0033212	CG1399	chr2R	-	7688195	7688293	7686903	7686954	7698109	7698902	3141	356	1	223	38	173	75	1.54321000423e-14	5.22414534219e-13	0.994	0.718	0.276	chr2R:-:7686903-7686954:7688195-7688293:7698109-7698902
562	FBgn0024811	Crk	chr4	+	212114	212274	211853	211982	212627	212729	562	25	213	72	93	235	75	2.17603712827e-14	7.30653117053e-13	0.036	0.198	-0.162	chr4:+:211853-211982:212114-212274:212627-212729
4631	FBgn0028582	lqf	chr3L	+	7536710	7536769	7535542	7535644	7536975	7538279	4631	108	52	12	64	134	75	2.38697950294e-14	7.95018173157e-13	0.538	0.095	0.443	chr3L:+:7535542-7535644:7536710-7536769:7536975-7538279
2270	FBgn0039969	Fis1	chr2R	-	5604582	5604650	5604467	5604516	5604709	5604834	2270	863	31	263	55	143	75	2.42028619368e-14	7.99662558392e-13	0.936	0.715	0.221	chr2R:-:5604467-5604516:5604582-5604650:5604709-5604834
4818	FBgn0016917	Stat92E	chr3R	-	20538544	20538715	20537193	20537463	20539220	20539356	4818	163	445	180	170	246	75	3.03090885723e-14	9.9346456987e-13	0.1	0.244	-0.144	chr3R:-:20537193-20537463:20538544-20538715:20539220-20539356
3853	FBgn0058263	MFS17	chr2R	-	2515642	2515908	2494741	2495023	2521440	2522511	3853	413	311	96	8	341	75	3.43058914609e-14	1.1156167853e-12	0.226	0.725	-0.499	chr2R:-:2494741-2495023:2515642-2515908:2521440-2522511
509	FBgn0025726	unc-13	chr4	-	881842	881949	878850	878992	882960	883081	509	145	6	133	72	182	75	3.97459842816e-14	1.28242902409e-12	0.909	0.432	0.477	chr4:-:878850-878992:881842-881949:882960-883081
4684	FBgn0262160	CG9932	chr2L	-	13050137	13050179	13029726	13031394	13059216	13060140	4684	422	1	275	38	117	75	4.05231403988e-14	1.2973687585e-12	0.996	0.823	0.173	chr2L:-:13029726-13031394:13050137-13050179:13059216-13060140
105	FBgn0026401	Nipped-B	chr2R	-	4700939	4701261	4695461	4695610	4711813	4712045	105	2229	0	1968	44	397	75	4.30766533555e-14	1.36851214122e-12	1.0	0.894	0.106	chr2R:-:4695461-4695610:4700939-4701261:4711813-4712045
497	FBgn0025726	unc-13	chr4	-	906027	906997	903336	903471	907073	907550	497	1702	44	885	90	1045	75	4.84057238737e-14	1.52607358472e-12	0.735	0.414	0.321	chr4:-:903336-903471:906027-906997:907073-907550
4817	FBgn0016917	Stat92E	chr3R	-	20538452	20538715	20537193	20537463	20539220	20539356	4817	251	445	247	170	338	75	5.38458166943e-14	1.68472138597e-12	0.111	0.244	-0.133	chr3R:-:20537193-20537463:20538452-20538715:20539220-20539356
4260	FBgn0037728	CG16817	chr3R	+	9678561	9678648	9677926	9678086	9678719	9678976	4260	1942	2	660	29	162	75	5.86197757002e-14	1.82029829806e-12	0.998	0.913	0.085	chr3R:+:9677926-9678086:9678561-9678648:9678719-9678976
1531	FBgn0014391	sun	chrX	-	15848297	15848347	15847858	15848004	15848885	15849016	1531	16	1318	40	383	125	75	8.5931262106e-14	2.64847845148e-12	0.007	0.059	-0.052	chrX:-:15847858-15848004:15848297-15848347:15848885-15849016
88	FBgn0026401	Nipped-B	chr2R	-	4728432	4728551	4727793	4727953	4728778	4729017	88	721	3	1171	81	194	75	1.19793064357e-13	3.66478041329e-12	0.989	0.848	0.141	chr2R:-:4727793-4727953:4728432-4728551:4728778-4729017
2538	FBgn0027087	Aats-his	chrX	+	18517613	18517739	18515427	18515682	18517810	18518026	2538	102	210	169	98	201	75	1.44440015504e-13	4.386303412e-12	0.153	0.392	-0.239	chrX:+:18515427-18515682:18517613-18517739:18517810-18518026
876	FBgn0266409	CG45049	chr3R	+	22728842	22729133	22726966	22727491	22729208	22729284	876	1825	12	682	40	366	75	2.29816166097e-13	6.92803478818e-12	0.969	0.777	0.192	chr3R:+:22726966-22727491:22728842-22729133:22729208-22729284
2224	FBgn0035715	CG10103	chr3L	-	6754744	6754807	6754016	6754493	6755419	6756158	2224	258	123	151	216	138	75	2.36588526548e-13	7.08051170031e-12	0.533	0.275	0.258	chr3L:-:6754016-6754493:6754744-6754807:6755419-6756158
3960	FBgn0053554	Nipped-A	chr2R	-	5217344	5217435	5212328	5212467	5241895	5242062	3960	595	0	129	18	166	75	2.39253061807e-13	7.10874205225e-12	1.0	0.764	0.236	chr2R:-:5212328-5212467:5217344-5217435:5241895-5242062
3787	FBgn0259214	PMCA	chr4	-	351585	351827	350764	351209	351883	352126	3787	3936	9	1874	42	317	75	2.63677968348e-13	7.77850006627e-12	0.99	0.913	0.077	chr4:-:350764-351209:351585-351827:351883-352126
4752	FBgn0040324	Ephrin	chr4	+	575334	575645	573612	574428	575701	576325	4752	1181	5	463	32	386	75	3.48610029732e-13	1.02110597361e-11	0.979	0.738	0.241	chr4:+:573612-574428:575334-575645:575701-576325
346	FBgn0031145	Ntf-2	chrX	+	21037609	21037994	21036538	21036637	21038745	21039543	346	59	901	102	454	460	75	4.62963001269e-13	1.34650506707e-11	0.011	0.035	-0.024	chrX:+:21036538-21036637:21037609-21037994:21038745-21039543
90	FBgn0026401	Nipped-B	chr2R	-	4728432	4728551	4727793	4727953	4728806	4729017	90	776	1	1279	68	194	75	5.049294316e-13	1.45829269406e-11	0.997	0.879	0.118	chr2R:-:4727793-4727953:4728432-4728551:4728806-4729017
3762	FBgn0260798	Gprk1	chr2R	-	4427935	4427997	4407980	4408032	4470769	4470953	3762	307	0	191	31	137	75	5.47006884233e-13	1.56884613325e-11	1.0	0.771	0.229	chr2R:-:4407980-4408032:4427935-4427997:4470769-4470953
2514	FBgn0004055	uzip	chr2R	+	25012632	25012706	25012061	25012177	25027702	25028484	2514	409	0	155	23	149	75	5.95967719619e-13	1.69748047036e-11	1.0	0.772	0.228	chr2R:+:25012061-25012177:25012632-25012706:25027702-25028484
1865	FBgn0032006	Pvr	chr2L	-	8230124	8230331	8228493	8229011	8239691	8239878	1865	2570	2	595	21	282	75	7.40185690518e-13	2.09381294647e-11	0.997	0.883	0.114	chr2L:-:8228493-8229011:8230124-8230331:8239691-8239878
71	FBgn0026401	Nipped-B	chr2R	-	4699058	4699151	4695461	4695610	4711813	4712045	71	318	0	341	44	168	75	7.45847827943e-13	2.09547723089e-11	1.0	0.776	0.224	chr2R:-:4695461-4695610:4699058-4699151:4711813-4712045
2265	FBgn0039969	Fis1	chr2R	-	5604467	5604516	5603586	5603761	5604582	5604650	2265	252	0	111	25	124	75	7.77600206447e-13	2.16992490042e-11	1.0	0.729	0.271	chr2R:-:5603586-5603761:5604467-5604516:5604582-5604650
1001	FBgn0266521	stai	chr2L	+	6122697	6122853	6122263	6122410	6122977	6124653	1001	1161	15	646	55	231	75	8.47100167789e-13	2.3480024785e-11	0.962	0.792	0.17	chr2L:+:6122263-6122410:6122697-6122853:6122977-6124653
2347	FBgn0015286	Rala	chrX	-	3707367	3707491	3704983	3706251	3708743	3708918	2347	545	104	177	108	199	75	1.01385566609e-12	2.79148260063e-11	0.664	0.382	0.282	chrX:-:3704983-3706251:3707367-3707491:3708743-3708918
5330	FBgn0039738	Mgat2	chr3R	-	30017624	30017984	30016659	30016874	30018265	30018426	5330	13	38	85	16	435	75	1.10955689081e-12	3.03474831725e-11	0.056	0.478	-0.422	chr3R:-:30016659-30016874:30017624-30017984:30018265-30018426
504	FBgn0025726	unc-13	chr4	-	882616	882723	878850	878992	882960	883081	504	92	6	87	72	182	75	1.25655041927e-12	3.41417975762e-11	0.863	0.332	0.531	chr4:-:878850-878992:882616-882723:882960-883081
2859	FBgn0015949	hrg	chr2R	-	19664546	19664666	19663918	19664484	19665524	19666230	2859	719	5	328	34	195	75	1.49624757029e-12	4.03889050019e-11	0.982	0.788	0.194	chr2R:-:19663918-19664484:19664546-19664666:19665524-19666230
4637	FBgn0026238	gus	chr2R	-	5121768	5121840	5120762	5121652	5121982	5122247	4637	66	151	5	146	147	75	1.7537082897e-12	4.70312677692e-11	0.182	0.017	0.165	chr2R:-:5120762-5121652:5121768-5121840:5121982-5122247
551	FBgn0003256	rl	chr2R	+	1076634	1076761	1071974	1072045	1105846	1105981	551	856	0	393	25	202	75	1.8798296253e-12	5.00883635644e-11	1.0	0.854	0.146	chr2R:+:1071974-1072045:1076634-1076761:1105846-1105981
2594	FBgn0086254	CG6084	chr3L	-	11620922	11621103	11620534	11620665	11621213	11621422	2594	6024	560	3413	503	256	75	2.0647927812e-12	5.46640652972e-11	0.759	0.665	0.094	chr3L:-:11620534-11620665:11620922-11621103:11621213-11621422
1389	FBgn0039972	CG17018	chr2L	+	22354465	22354969	22354354	22354401	22363429	22364294	1389	5628	3	3342	36	579	75	2.97828428586e-12	7.83459496854e-11	0.996	0.923	0.073	chr2L:+:22354354-22354401:22354465-22354969:22363429-22364294
1253	FBgn0034072	Dg	chr2R	-	16086044	16086293	16085563	16085620	16088304	16088365	1253	30	205	72	93	324	75	3.65540930858e-12	9.5549623066e-11	0.033	0.152	-0.119	chr2R:-:16085563-16085620:16086044-16086293:16088304-16088365
1270	FBgn0050020	CG30020	chr2R	+	10888282	10888396	10888075	10888225	10888470	10888821	1270	211	4	108	36	189	75	3.96882526843e-12	1.03089612318e-10	0.954	0.543	0.411	chr2R:+:10888075-10888225:10888282-10888396:10888470-10888821
2397	FBgn0016930	Dyrk2	chr2L	-	14229531	14229536	14222016	14222081	14233647	14234108	2397	42	3	19	45	80	75	4.23139301375e-12	1.09222832167e-10	0.929	0.284	0.645	chr2L:-:14222016-14222081:14229531-14229536:14233647-14234108
2277	FBgn0039969	Fis1	chr2R	-	5604243	5604411	5603586	5603761	5604582	5604650	2277	346	0	181	25	243	75	4.94970731069e-12	1.26970752752e-10	1.0	0.691	0.309	chr2R:-:5603586-5603761:5604243-5604411:5604582-5604650
1385	FBgn0039972	CG17018	chr2L	+	22365376	22367173	22365192	22365324	22367235	22367497	1385	16163	1	12004	37	1872	75	6.59938770298e-12	1.68243649465e-10	0.998	0.929	0.069	chr2L:+:22365192-22365324:22365376-22367173:22367235-22367497
5084	FBgn0086674	Tango13	chrX	+	13575901	13576182	13563822	13564333	13576611	13577664	5084	651	2	377	31	356	75	9.65361124372e-12	2.4459763458e-10	0.986	0.719	0.267	chrX:+:13563822-13564333:13575901-13576182:13576611-13577664
2292	FBgn0085370	Pde11	chr2L	-	18565376	18565448	18543261	18543715	18571242	18572286	2292	156	0	96	28	147	75	1.01731956192e-11	2.56190840898e-10	1.0	0.636	0.364	chr2L:-:18543261-18543715:18565376-18565448:18571242-18572286
3253	FBgn0026777	Rad23	chr4	+	308430	309079	308092	308289	309538	309633	3253	6359	15	4801	63	724	75	1.12564402244e-11	2.81752109859e-10	0.978	0.888	0.09	chr4:+:308092-308289:308430-309079:309538-309633
2338	FBgn0263391	hts	chr2R	-	19418556	19418605	19411159	19411271	19424822	19424903	2338	287	0	132	23	124	75	1.17252874077e-11	2.91719499963e-10	1.0	0.776	0.224	chr2R:-:19411159-19411271:19418556-19418605:19424822-19424903
3147	FBgn0039924	PIP4K	chr4	-	1196319	1196477	1195841	1196091	1196757	1196848	3147	791	35	293	58	233	75	1.34426914045e-11	3.32445002998e-10	0.879	0.619	0.26	chr4:-:1195841-1196091:1196319-1196477:1196757-1196848
4544	FBgn0037989	ATP8B	chr3R	-	12082574	12082881	12076683	12076742	12090237	12090612	4544	1628	0	2799	58	382	75	1.36347599877e-11	3.35187849698e-10	1.0	0.905	0.095	chr3R:-:12076683-12076742:12082574-12082881:12090237-12090612
3354	FBgn0064225	RpL5	chr2L	-	22536536	22536565	22536114	22536378	22536620	22536650	3354	17715	210	7013	171	104	75	1.54182222545e-11	3.7678850835e-10	0.984	0.967	0.017	chr2L:-:22536114-22536378:22536536-22536565:22536620-22536650
3254	FBgn0026777	Rad23	chr4	+	308412	309079	308092	308289	309538	309633	3254	5928	15	4544	63	742	75	1.77801107171e-11	4.29426065857e-10	0.976	0.879	0.097	chr4:+:308092-308289:308412-309079:309538-309633
5083	FBgn0086674	Tango13	chrX	+	13575901	13576376	13563822	13564333	13576611	13577664	5083	566	2	336	31	550	75	1.77605707918e-11	4.29426065857e-10	0.975	0.596	0.379	chrX:+:13563822-13564333:13575901-13576376:13576611-13577664
2854	FBgn0263398	CG6364	chr3R	+	24291511	24292541	24291103	24291152	24292837	24293111	2854	1779	9	865	38	1105	75	2.34094965634e-11	5.6210012097e-10	0.931	0.607	0.324	chr3R:+:24291103-24291152:24291511-24292541:24292837-24293111
4106	FBgn0039890	CG2316	chr4	-	188229	188369	187996	188169	188424	188523	4106	343	7	80	24	215	75	2.73771005865e-11	6.53568933077e-10	0.945	0.538	0.407	chr4:-:187996-188169:188229-188369:188424-188523
2393	FBgn0016930	Dyrk2	chr2L	-	14217026	14217069	14197656	14197867	14233647	14234108	2393	85	0	157	63	118	75	2.80900858129e-11	6.66735944869e-10	1.0	0.613	0.387	chr2L:-:14197656-14197867:14217026-14217069:14233647-14234108
386	FBgn0027291	l(1)G0156	chrX	-	19521327	19521396	19520659	19520827	19521672	19521804	386	26	299	50	102	144	75	2.8785307471e-11	6.79333256316e-10	0.043	0.203	-0.16	chrX:-:19520659-19520827:19521327-19521396:19521672-19521804
3958	FBgn0053554	Nipped-A	chr2R	-	5217344	5217435	5204193	5204278	5241895	5242062	3958	440	1	108	17	166	75	2.99231750489e-11	7.02174505409e-10	0.995	0.742	0.253	chr2R:-:5204193-5204278:5217344-5217435:5241895-5242062
3766	FBgn0260798	Gprk1	chr2R	-	4336376	4336583	4322775	4322938	4350548	4350767	3766	475	2	363	36	282	75	3.21983550933e-11	7.47074194019e-10	0.984	0.728	0.256	chr2R:-:4322775-4322938:4336376-4336583:4350548-4350767
542	FBgn0003256	rl	chr2R	+	1072267	1072439	1071974	1072045	1105846	1105981	542	2293	0	1019	25	247	75	3.21761506328e-11	7.47074194019e-10	1.0	0.925	0.075	chr2R:+:1071974-1072045:1072267-1072439:1105846-1105981
5040	FBgn0261552	ps	chr3R	+	9440680	9441665	9432601	9432839	9444010	9444076	5040	326	49	576	13	1060	75	3.26888516256e-11	7.54217638066e-10	0.32	0.758	-0.438	chr3R:+:9432601-9432839:9440680-9441665:9444010-9444076
2539	FBgn0027087	Aats-his	chrX	+	18517467	18517739	18515427	18515682	18517810	18518026	2539	267	210	325	98	347	75	3.37012640017e-11	7.73256779595e-10	0.216	0.418	-0.202	chrX:+:18515427-18515682:18517467-18517739:18517810-18518026
2993	FBgn0011656	Mef2	chr2R	-	9934318	9934377	9921609	9922003	9958123	9958858	2993	66	14	11	36	134	75	3.56686902236e-11	8.13876743776e-10	0.725	0.146	0.579	chr2R:-:9921609-9922003:9934318-9934377:9958123-9958858
422	FBgn0085432	pan	chr4	+	85711	85799	82637	82746	87016	87166	422	278	0	228	31	163	75	4.12625489332e-11	9.36342456561e-10	1.0	0.772	0.228	chr4:+:82637-82746:85711-85799:87016-87166
4771	FBgn0003345	sd	chrX	+	15821008	15821773	15820422	15820553	15823186	15823227	4771	119	447	214	333	840	75	4.17045287193e-11	9.41200566179e-10	0.023	0.054	-0.031	chrX:+:15820422-15820553:15821008-15821773:15823186-15823227
220	FBgn0043884	mask	chr3R	+	24235392	24235431	24231654	24232974	24235816	24235955	220	120	99	62	185	114	75	4.67161864748e-11	1.04857527251e-09	0.444	0.181	0.263	chr3R:+:24231654-24232974:24235392-24235431:24235816-24235955
5190	FBgn0032123	Oatp30B	chr2L	+	9533513	9533751	9523162	9523343	9534886	9535908	5190	129	3	45	26	313	75	5.00189889507e-11	1.11664013171e-09	0.912	0.293	0.619	chr2L:+:9523162-9523343:9533513-9533751:9534886-9535908
4501	FBgn0036318	Wbp2	chr3L	+	12852426	12852521	12852231	12852277	12852615	12852716	4501	495	143	355	28	170	75	5.20795628844e-11	1.15639029415e-09	0.604	0.848	-0.244	chr3L:+:12852231-12852277:12852426-12852521:12852615-12852716
737	FBgn0040493	grsm	chr3R	-	12956941	12957118	12950407	12950518	12959071	12959228	737	517	0	166	17	252	75	6.88686885297e-11	1.52100365576e-09	1.0	0.744	0.256	chr3R:-:12950407-12950518:12956941-12957118:12959071-12959228
5101	FBgn0052521	CG32521	chrX	-	21223579	21223647	21211686	21211799	21279181	21279186	5101	171	302	55	290	143	75	7.46178674405e-11	1.63921166239e-09	0.229	0.09	0.139	chrX:-:21211686-21211799:21223579-21223647:21279181-21279186
1579	FBgn0026418	Hsc70Cb	chr3L	+	14041426	14041522	14040063	14040594	14042158	14042359	1579	48	444	111	317	171	75	7.98856536477e-11	1.7456494686e-09	0.045	0.133	-0.088	chr3L:+:14040063-14040594:14041426-14041522:14042158-14042359
4743	FBgn0034420	CG10737	chr2R	+	19165163	19165528	19164142	19164175	19170685	19171161	4743	87	61	176	22	440	75	8.78260797421e-11	1.90906162808e-09	0.196	0.577	-0.381	chr2R:+:19164142-19164175:19165163-19165528:19170685-19171161
980	FBgn0040752	Prosap	chr2R	-	14114215	14114296	14091992	14092501	14139788	14140902	980	352	4	189	32	156	75	9.1059493279e-11	1.96898276043e-09	0.977	0.74	0.237	chr2R:-:14091992-14092501:14114215-14114296:14139788-14140902
2996	FBgn0011656	Mef2	chr2R	-	9940744	9940953	9921609	9922003	9958123	9958858	2996	185	14	56	36	284	75	9.94834215007e-11	2.13992984791e-09	0.777	0.291	0.486	chr2R:-:9921609-9922003:9940744-9940953:9958123-9958858
3300	FBgn0263706	CG43658	chrX	-	17488239	17488479	17463875	17464948	17506585	17507089	3300	15	53	45	12	315	75	1.00721209151e-10	2.15532950152e-09	0.063	0.472	-0.409	chrX:-:17463875-17464948:17488239-17488479:17506585-17507089
536	FBgn0003256	rl	chr2R	+	1072250	1072439	1071974	1072045	1105846	1105981	536	2489	0	1190	25	264	75	1.23301702182e-10	2.62492798975e-09	1.0	0.931	0.069	chr2R:+:1071974-1072045:1072250-1072439:1105846-1105981
4499	FBgn0036318	Wbp2	chr3L	+	12852426	12852528	12852231	12852277	12852615	12852716	4499	468	143	329	28	177	75	1.34808053609e-10	2.8551654431e-09	0.581	0.833	-0.252	chr3L:+:12852231-12852277:12852426-12852528:12852615-12852716
4820	FBgn0016917	Stat92E	chr3R	-	20541679	20542092	20540522	20541553	20552080	20552311	4820	1024	139	407	132	488	75	1.70336522665e-10	3.58923387044e-09	0.531	0.322	0.209	chr3R:-:20540522-20541553:20541679-20542092:20552080-20552311
2382	FBgn0262124	uex	chr2R	-	3938551	3938885	3933274	3933463	3942933	3943138	2382	3633	4	1543	26	409	75	2.32330599204e-10	4.87068718128e-09	0.994	0.916	0.078	chr2R:-:3933274-3933463:3938551-3938885:3942933-3943138
3237	FBgn0058178	CG40178	chr3L	-	25977966	25978150	25961359	25961540	26013542	26013721	3237	629	7	360	37	259	75	2.34734232052e-10	4.89622413321e-09	0.963	0.738	0.225	chr3L:-:25961359-25961540:25977966-25978150:26013542-26013721
740	FBgn0030052	CG12065	chrX	+	8575347	8575490	8574305	8574407	8583540	8584255	740	1612	42	884	77	218	75	2.79752554455e-10	5.80591984874e-09	0.93	0.798	0.132	chrX:+:8574305-8574407:8575347-8575490:8583540-8584255
2341	FBgn0263391	hts	chr2R	-	19423593	19423797	19411159	19411271	19424822	19424903	2341	1001	0	592	23	279	75	4.45644299241e-10	9.20255477933e-09	1.0	0.874	0.126	chr2R:-:19411159-19411271:19423593-19423797:19424822-19424903
675	FBgn0267795	CG32138	chr3L	+	14069085	14069396	14068807	14068927	14069891	14070369	675	1038	317	1247	207	386	75	4.67764826872e-10	9.61128723871e-09	0.389	0.539	-0.15	chr3L:+:14068807-14068927:14069085-14069396:14069891-14070369
2506	FBgn0035087	CG2765	chr2R	-	24961605	24961747	24959840	24961503	24964571	24965076	2506	409	2	224	26	217	75	5.02184405171e-10	1.02674336305e-08	0.986	0.749	0.237	chr2R:-:24959840-24961503:24961605-24961747:24964571-24965076
4825	FBgn0023095	caps	chr3L	+	13238674	13238714	13228691	13229140	13251153	13251211	4825	415	0	145	17	115	75	5.90812176959e-10	1.20199718761e-08	1.0	0.848	0.152	chr3L:+:13228691-13229140:13238674-13238714:13251153-13251211
3661	FBgn0267791	bl	chr2R	+	20589616	20589667	20587550	20587744	20595556	20595663	3661	129	639	26	449	126	75	6.95551727325e-10	1.4081512911e-08	0.107	0.033	0.074	chr2R:+:20587550-20587744:20589616-20589667:20595556-20595663
3178	FBgn0263396	sqd	chr3R	-	13636970	13637078	13636365	13636525	13642298	13642427	3178	14	89	37	25	183	75	7.2846573218e-10	1.46759193849e-08	0.061	0.378	-0.317	chr3R:-:13636365-13636525:13636970-13637078:13642298-13642427
650	FBgn0011586	e(r)	chrX	-	8905504	8905588	8904358	8905384	8906108	8906248	650	461	4	131	20	159	75	7.40653982589e-10	1.48490337286e-08	0.982	0.755	0.227	chrX:-:8904358-8905384:8905504-8905588:8906108-8906248
1886	FBgn0264693	ens	chr3L	-	4129650	4129791	4126988	4127162	4131120	4131236	1886	691	7	332	31	216	75	1.22204768527e-09	2.43819175853e-08	0.972	0.788	0.184	chr3L:-:4126988-4127162:4129650-4129791:4131120-4131236
129	FBgn0016126	CaMKI	chr4	+	450241	450316	449923	449968	450370	450509	129	419	0	132	15	150	75	1.49229451019e-09	2.96306554187e-08	1.0	0.815	0.185	chr4:+:449923-449968:450241-450316:450370-450509
681	FBgn0039904	Hcf	chr4	+	371812	372176	371090	371357	372249	374973	681	1584	0	1030	23	439	75	1.55391000067e-09	3.07064512094e-08	1.0	0.884	0.116	chr4:+:371090-371357:371812-372176:372249-374973
4067	FBgn0022764	Sin3A	chr2R	-	12577453	12577709	12576567	12576993	12579128	12579356	4067	14	170	45	85	331	75	1.68779057397e-09	3.31932146214e-08	0.018	0.107	-0.089	chr2R:-:12576567-12576993:12577453-12577709:12579128-12579356
2014	FBgn0265630	sno	chrX	-	13202739	13203057	13200466	13200904	13203709	13204150	2014	10	100	31	30	393	75	1.71321479225e-09	3.33753636415e-08	0.019	0.165	-0.146	chrX:-:13200466-13200904:13202739-13203057:13203709-13204150
3620	FBgn0030719	eIF5	chrX	-	15991082	15991382	15989853	15989950	15991821	15991974	3620	2250	3	1074	24	375	75	1.70627934004e-09	3.33753636415e-08	0.993	0.899	0.094	chrX:-:15989853-15989950:15991082-15991382:15991821-15991974
81	FBgn0026401	Nipped-B	chr2R	-	4698502	4698996	4695461	4695610	4700388	4700583	81	4219	24	2546	58	569	75	1.81856485426e-09	3.52613748737e-08	0.959	0.853	0.106	chr2R:-:4695461-4695610:4698502-4698996:4700388-4700583
1833	FBgn0051158	Efa6	chr3R	+	22602195	22602435	22600544	22601666	22602844	22603923	1833	11	29	72	15	315	75	2.00956695728e-09	3.87827641755e-08	0.083	0.533	-0.45	chr3R:+:22600544-22601666:22602195-22602435:22602844-22603923
742	FBgn0030052	CG12065	chrX	+	8575350	8575490	8574305	8574407	8583540	8584255	742	1424	42	827	77	215	75	2.03461436588e-09	3.90835224702e-08	0.922	0.789	0.133	chrX:+:8574305-8574407:8575350-8575490:8583540-8584255
602	FBgn0052343	Atac3	chr3L	-	326703	326724	326421	326539	326866	327079	602	2	31	37	17	96	75	2.24595453346e-09	4.29434825148e-08	0.048	0.63	-0.582	chr3L:-:326421-326539:326703-326724:326866-327079
4292	FBgn0032656	CG5674	chr2L	+	17969371	17969518	17963378	17963605	17972262	17974868	4292	169	5	97	33	222	75	2.40106245997e-09	4.56976403672e-08	0.919	0.498	0.421	chr2L:+:17963378-17963605:17969371-17969518:17972262-17974868
